Systematic Name,TPM Glucose,TPM YEP,TPM Galactose,TPM Glucose_2,TPM YEP_2,TPM Galactose_2
YHR041C,25.4197,20.7225,21.7413,25.1801,16.5666,23.9364
YHR042W,39.9798,35.3679,32.1185,49.1411,29.3022,62.1885
YHR043C,25.6903,62.3903,64.9667,27.3009,52.3035,84.7803
YHR044C,5.50329,5.23089,6.67911,6.1442,4.60373,8.93266
YHR045W,12.4303,11.1894,10.54,15.0652,12.956,8.09477
YHR046C,31.3866,9.47815,17.931,34.7828,9.91074,21.5395
YHR047C,21.5216,13.061,18.5278,21.9593,18.1223,16.9941
YHR048W,4.461,3.48891,2.88311,4.31598,3.0421,3.67906
YHR049C-A,13.5957,7.89603,13.3363,14.1881,6.50529,12.6512
YHR049W,79.5455,38.8712,56.6463,80.7574,29.4039,59.9598
YHR050W,9.06793,17.6399,15.3078,10.2292,15.6702,18.0277
YHR050W-A,14.2241,23.7236,19.8512,15.9172,30.1283,17.5144
YHR051W,131.213,460.297,411.13,118.386,594.666,296.16
YHR052W,127.761,75.1355,79.6657,112.184,60.7459,74.159
YHR052W-A,2337.99,1064.62,1466.22,2159.07,1188.2,811.849
YHR053C,7788.85,3430.26,4807.79,7736.62,4111.54,2810.3
YHR054C,12.8444,14.4442,15.2903,9.40905,12.5512,12.6685
YHR054W-A,2337.99,1064.62,1466.22,2159.07,1188.2,811.849
YHR055C,7788.85,3430.26,4807.79,7736.62,4111.54,2810.3
YHR056C,8.40228,6.78359,7.00945,10.1594,10.0001,11.9355
YHR056W-A,3.3026,2.39499,2.05557,5.22626,2.18757,4.9686
YHR057C,35.1002,71.7107,47.6334,34.1357,67.2865,50.6492
YHR058C,11.5875,11.618,10.0172,11.517,11.6493,10.7894
YHR059W,43.1665,109.502,98.4468,39.5486,137.652,95.9294
YHR060W,34.9005,33.2288,31.2955,34.0598,34.8335,32.7689
YHR061C,8.20861,8.58987,7.07753,7.6296,8.27713,8.47339
YHR062C,44.4819,29.6506,32.6169,40.2955,25.1563,30.6131
YHR063C,39.3251,29.3695,29.3216,45.2421,31.183,33.7219
YHR063W-A,180.458,105.649,99.6057,128.887,68.2558,92.7366
YHR064C,159.142,94.549,100.52,177.294,93.4489,120.345
YHR065C,39.1548,31.8632,31.1748,37.1912,31.6432,29.4031
YHR066W,55.346,26.6542,30.6071,44.1927,24.1402,24.9286
YHR067W,10.171,9.67346,7.99102,9.51317,12.8278,10.6408
YHR068W,105.066,53.4738,61.2544,110.605,48.9694,81.1444
YHR069C,35.7693,29.4767,31.4571,30.916,28.0167,34.2489
YHR069C-A,7.83196,5.56785,4.80221,15.1516,6.67842,8.36307
YHR070C-A,38.4583,21.7661,23.337,27.5312,13.9073,23.1226
YHR070W,18.8043,10.7753,13.0394,18.6506,8.60677,13.754
YHR071C-A,14.0369,11.5412,11.6515,24.3956,15.9271,14.7396
YHR071W,64.3601,42.2759,52.9662,61.7072,19.0808,63.3275
YHR072W,38.3962,24.6718,25.8172,39.5962,25.058,24.7657
YHR072W-A,462.766,259.474,299.962,389.316,169.805,244.328
YHR073C-B,0,0,0,0,0,0
YHR073W,16.2965,15.9073,14.4127,15.9254,16.4288,18.3138
YHR073W-A,0,0,0,0,0,0
YHR074W,21.0388,18.6214,16.9519,22.073,22.5973,20.0633
YHR075C,2.77962,6.92486,4.73914,3.11945,8.53428,7.09005
YHR076W,16.4719,24.6299,19.3471,18.6277,28.4337,24.2841
YHR077C,16.1608,13.6686,12.2002,16.568,15.2133,15.9138
YHR078W,11.5304,8.81368,8.65672,12.4642,9.75988,11.108
YHR079C,5.60953,6.19252,5.93825,6.21324,5.82747,7.50504
YHR079C-A,0.40014,0.510025,0.424701,0.741215,1.44576,0.477954
YHR080C,2.4776,3.07894,2.18844,2.81864,4.59041,3.60416
YHR081W,76.8357,47.5427,52.6563,64.7955,37.0228,53.1185
YHR082C,9.09338,7.12657,7.05327,10.2535,7.452,9.51439
YHR083W,24.2804,22.4792,21.6495,24.6963,28.2772,28.6058
YHR084W,17.2345,8.31529,9.31709,15.8419,10.489,10.9814
YHR085W,32.3446,18.7069,21.4059,25.454,14.8603,15.9066
YHR086W,9.44565,13.6615,10.3626,9.12825,14.3328,12.7403
YHR086W-A,0.479179,0.254488,0.457733,0.443814,0.364494,0.572365
YHR087W,10.5481,18.434,12.6474,24.5984,32.9559,87.9983
YHR088W,62.2257,39.6222,41.6957,49.9939,30.7524,37.1285
YHR089C,347.495,165.528,207.688,307.596,119.088,169.858
YHR090C,11.3351,22.8902,15.9619,9.73458,24.9081,16.8701
YHR091C,5.97075,11.251,11.736,6.84351,16.3367,15.7412
YHR092C,14.5152,5.72415,4.41164,7.77698,3.24821,7.253
YHR093W,0.594442,1.13653,1.15794,0.943833,1.29666,2.00482
YHR094C,56.1195,1.54423,1.41237,73.0795,1.49256,1.75508
YHR095W,2.66127,0.652327,0.756128,0.877596,0.747443,0.762911
YHR096C,1.42388,7.83679,1.79738,2.16032,16.634,3.41129
YHR097C,12.0538,25.1208,14.3605,23.8286,34.7996,22.0745
YHR098C,24.2256,17.9435,18.1887,26.2108,19.0278,26.716
YHR099W,4.51233,5.50838,4.5876,4.63111,5.40156,5.41947
YHR100C,27.3777,29.1526,27.6959,26.2063,27.6349,27.7191
YHR101C,4.65076,5.24166,5.0588,5.27805,7.29197,5.98394
YHR102W,6.53648,6.75726,6.12561,7.15694,6.71131,7.75012
YHR103W,15.0416,11.017,10.929,15.3333,12.1755,13.85
YHR104W,19.2541,25.9859,15.7415,24.319,43.0482,33.7604
YHR105W,3.44269,5.04279,3.94279,3.52657,6.39898,5.61114
YHR106W,8.93472,16.0543,10.1487,8.70025,19.3035,12.7303
YHR107C,50.1667,42.4106,43.3484,51.9945,44.4838,50.1237
YHR108W,52.1611,37.3994,37.0216,56.4945,46.282,49.5971
YHR109W,3.86742,9.15403,7.68609,4.01999,12.9156,8.60287
YHR110W,33.6103,43.0375,37.2734,32.5104,51.3782,47.1073
YHR111W,15.4372,17.435,14.1017,14.6795,18.0331,17.5477
YHR112C,17.6106,20.2951,16.229,18.8804,20.2939,21.516
YHR113W,18.067,31.5479,23.3932,19.2643,41.6393,22.414
YHR114W,13.456,12.4949,12.1412,13.4842,13.6996,16.8118
YHR115C,23.1723,13.8757,17.1163,20.2836,11.6567,18.0343
YHR116W,9.90189,31.2849,26.5915,9.56661,41.3816,22.2602
YHR117W,14.8403,14.729,15.2905,17.8757,16.9072,19.8761
YHR118C,10.1876,10.042,8.69165,8.97928,10.689,9.54333
YHR119W,7.90036,6.87028,6.45099,7.85419,6.8414,8.24037
YHR120W,7.16587,6.15429,7.00682,7.63204,6.6869,7.55241
YHR121W,72.6872,73.4805,70.322,72.4581,88.1694,74.2025
YHR122W,28.1279,37.9736,30.7735,27.7936,35.4631,30.274
YHR123W,17.4019,9.17168,9.87546,18.76,8.3064,11.5695
YHR124W,5.03855,3.24013,4.0302,6.42774,3.0866,4.93798
YHR125W,0.101873,0.519396,0.129751,0.080875,0.0581181,0.0730103
YHR126C,0.171932,1.34228,0.492709,0.40948,0.220694,0.154025
YHR127W,26.0395,20.7403,21.7974,24.4055,22.8237,20.0704
YHR128W,331.286,145.64,163.998,313.509,169.075,183.049
YHR129C,10.7771,10.2899,8.36582,10.9341,10.7463,9.88032
YHR130C,6.92216,4.93674,5.51029,5.5608,3.71401,7.55959
YHR131C,6.63129,4.75359,5.22875,8.67933,5.65362,9.42118
YHR131W-A,12.9779,6.19721,8.16697,18.0767,11.1914,19.2203
YHR132C,25.806,32.73,23.4159,27.614,32.976,25.9441
YHR132W-A,48.353,95.4492,52.8144,49.699,97.0755,75.7167
YHR133C,48.3916,27.4808,31.1482,48.7621,24.0174,32.1138
YHR134W,14.5166,13.7336,12.1303,14.8939,13.7443,12.8578
YHR135C,42.0435,35.8601,31.7364,41.0059,36.8331,41.0548
YHR136C,147.192,72.1781,118.577,110.76,56.046,62.8648
YHR137C-A,0,0,0,0.000130351,2.47491,2.10E-10
YHR137W,24.7746,48.0085,25.5578,22.4261,89.0363,23.5107
YHR138C,37.2548,122.837,48.4921,68.6804,126.589,82.557
YHR139C,1.06471,0.699112,0.852684,1.05017,1.00315,1.17927
YHR139C-A,2.14009,1.23991,1.30093,2.08512,1.33191,1.53376
YHR140W,0.741355,0.685848,0.639642,0.911301,1.21425,0.788403
YHR141C,2753.65,1352.14,1640.32,2690.21,1017.16,1539.95
YHR142W,33.015,44.4312,25.1872,32.7026,41.6663,28.1772
YHR143W,92.7347,78.6874,105.821,109.396,61.9764,132.4
YHR143W-A,980.232,627.379,624.725,919.266,513.848,591.246
YHR144C,18.3002,12.1186,13.6163,18.3664,11.5571,14.6771
YHR145C,5.07666,2.12625,3.63603,2.72101,1.74091,4.93854
YHR146W,58.6714,38.3117,37.6948,68.2326,38.5398,50.5679
YHR147C,31.7893,68.7413,61.2282,27.0003,90.9479,60.0312
YHR148W,74.8175,44.985,51.2906,66.9138,34.3127,46.1129
YHR149C,14.5854,12.5513,12.0009,14.1342,11.4431,12.476
YHR150W,4.86516,7.52704,4.92979,5.11253,8.59619,7.54377
YHR151C,7.06875,6.47518,6.01191,6.62275,7.1125,7.06335
YHR152W,59.8234,44.3281,42.7573,45.6361,54.9594,43.2798
YHR153C,3.49755,3.39285,3.31145,2.7275,3.51392,3.66012
YHR154W,9.85903,6.81048,7.78568,10.0883,7.3883,9.75823
YHR155W,4.66176,4.01223,3.80487,4.30404,4.68361,4.46963
YHR156C,7.32736,7.37593,5.65224,6.86364,7.71332,6.59169
YHR157W,1.74836,1.58223,1.18021,1.61007,1.39641,1.42844
YHR158C,7.67843,7.7481,7.10618,9.06003,10.0164,12.0406
YHR159W,3.92203,5.32619,4.2491,3.79017,6.486,5.17056
YHR160C,2.38379,4.45963,2.7668,1.90771,6.13073,2.57641
YHR161C,6.01032,9.15312,7.45564,6.87899,9.12096,10.5175
YHR162W,358.335,334.936,315.198,322.299,238.571,329.365
YHR163W,85.2176,92.0858,59.8965,95.2463,96.3149,85.3182
YHR164C,2.66714,2.86805,2.4117,2.9316,3.39627,2.86618
YHR165C,5.03518,5.00167,4.70385,4.88099,4.40369,5.24172
YHR165W-A,6.05144,6.23571,6.35939,8.07464,9.88066,10.1242
YHR166C,4.27207,5.15944,3.95501,4.26656,5.48588,4.92489
YHR167W,10.6998,6.37084,6.88183,8.61286,6.87029,6.69072
YHR168W,4.66626,6.62984,7.18089,4.59145,9.20215,7.81888
YHR169W,41.4196,17.2807,23.0284,37.3788,15.4889,18.4118
YHR170W,100.686,51.5248,63.6475,92.1122,42.422,65.9087
YHR171W,1.95502,3.96877,2.08624,2.42097,6.23983,3.36486
YHR172W,4.73955,4.35105,3.8016,4.27329,4.73826,3.61915
YHR173C,11.078,11.492,10.093,7.63915,7.56553,7.7076
YHR174W,3902.5,413.478,1003.88,4486.04,348.832,1016.85
YHR175W,30.078,74.7148,55.525,30.7608,64.2392,105.315
YHR175W-A,6.38267,16.7657,13.732,6.3681,14.516,24.0462
YHR176W,2.03309,4.40246,3.35453,2.24681,6.2409,3.51851
YHR177W,2.41696,2.00734,1.70634,2.96934,2.24612,2.32787
YHR178W,2.69722,4.35766,2.41999,3.06683,5.36408,3.10733
YHR179W,149.796,47.3386,69.2205,157.407,36.905,96.825
YHR180C-B,0,0,0,0,0,0
YHR180W,4.50551,8.69325,5.63319,5.54575,7.09802,6.25066
YHR180W-A,0,2.06135,4.1196,5.13556,0,4.63615
YHR181W,21.4442,21.7497,16.8514,21.7149,24.0028,21.5015
YHR182C-A,67.0178,83.7071,70.3541,157.558,125.433,157.845
YHR182W,4.45907,4.12081,3.91352,4.51571,4.77614,5.217
YHR183W,141.113,168.186,123.671,195.006,148.813,195.962
YHR184W,1.34682,0.584743,1.00243,1.70406,0.787563,1.00747
YHR185C,0.145097,0.354476,0.200205,0.172785,0.275925,0.138651
YHR186C,5.40828,5.08666,4.34047,5.45889,5.62565,5.48706
YHR187W,23.0332,23.3309,20.5157,21.7595,21.8973,21.0263
YHR188C,18.4681,18.2306,16.6926,21.2999,21.3978,22.4968
YHR189W,2.824,3.87158,3.19948,4.48384,5.97599,6.94246
YHR190W,73.9337,55.8135,52.4215,93.1421,74.1293,79.9295
YHR191C,23.0909,21.8892,20.21,19.6671,17.4761,19.5009
YHR192W,18.1091,23.8465,16.8415,18.7628,25.2726,21.1657
YHR193C,846.494,620.789,596.818,792.391,568.486,606.586
YHR193C-A,2.36804,3.37991,2.5291,3.95993,6.44104,5.67506
YHR194W,3.76388,5.63951,4.47501,4.09552,6.7614,5.61351
YHR195W,14.0393,19.3301,14.929,16.9793,20.5299,23.4341
YHR196W,49.1371,25.2047,32.1961,44.3734,25.8359,31.5821
YHR197W,32.4579,16.5337,19.6719,26.8177,12.0583,18.3471
YHR198C,9.28829,30.5719,23.723,9.97095,50.1946,28.7595
YHR199C,22.238,30.5649,22.3245,26.1137,29.6023,33.7074
YHR199C-A,41.8223,57.5261,45.9862,50.1613,53.8985,57.3589
YHR200W,82.2212,87.4696,72.6046,86.6504,91.6984,83.997
YHR201C,39.795,23.7777,25.4644,39.2731,24.3391,31.0691
YHR202W,2.57963,5.26088,2.76999,2.94271,6.8829,3.74874
YHR203C,961.206,521.485,571.489,1062.09,493.108,678.704
YHR204W,9.93734,6.91094,6.72321,11.4552,7.26421,7.32311
YHR205W,25.4531,19.2166,18.5418,23.2621,19.0987,20.0267
YHR206W,28.6087,14.9003,17.2048,30.3697,13.0107,18.6763
YHR207C,11.9412,10.3097,9.97871,12.4616,10.1713,12.4468
YHR208W,412.063,310.029,245.664,468.324,306.852,310.766
YHR209W,13.272,39.6655,11.9982,15.6056,46.8275,17.9992
YHR210C,1.68024,1.26553,0.924112,1.54006,0.723286,1.07283
YHR211W,3.43052,5.54942,3.9423,2.91447,4.93522,4.05728
YHR212C,3.25506,6.27597,3.9884,2.97666,5.33595,5.61063
YHR212W-A,11.6441,20.9433,18.6206,12.3254,23.7668,21.8826
YHR213W,1.20911,1.49913,1.36581,1.02836,2.22095,1.3565
YHR213W-A,14.8197,29.3836,16.6282,13.8193,26.84,19.3875
YHR213W-B,1.96559,14.4018,4.31962,2.71503,12.0846,7.37277
YHR214C-B,48.3852,14.5615,19.4986,50.1929,10.0527,26.3418
YHR214C-C,0,0,0,3.06E-08,0,0
YHR214C-D,1.46254,0.573594,0.501516,0.625199,0.385096,0.846602
YHR214C-E,2.99388,4.22492,1.36185,2.63145,2.074,4.44458
YHR214W,11.8622,10.5305,10.7509,11.5521,13.296,13.2982
YHR214W-A,15.9233,6.89797,11.5965,12.4041,9.17755,9.64557
YHR215W,308.178,21.1458,68.3623,329.132,17.3952,29.3049
YHR216W,23.2304,13.8846,18.0768,31.3322,17.9562,24.3094
YHR217C,1.57237,2.41395,2.30737,1.40389,1.61351,2.13255
YHR218W,6.75365,4.21086,5.37007,5.96691,7.26761,7.88081
YHR218W-A,21.5864,25.194,27.6745,30.1951,32.8927,40.2915
YHR219C-A,0,0,0,0,0,0
YHR219W,31.2038,54.965,41.7625,29.8833,41.4465,43.2937
YIL001W,6.78691,6.90848,6.6917,6.40533,7.43515,7.48995
YIL002C,6.37172,5.41125,4.82528,6.84485,7.32555,5.54875
YIL002W-A,502.489,423.974,382.99,509.58,352.145,391.83
YIL003W,18.1645,13.5938,14.8376,15.5455,12.0742,15.9594
YIL004C,52.9934,56.5965,44.5246,44.6999,49.9251,44.7667
YIL005W,9.33915,13.8508,8.9404,10.0792,13.8925,13.1843
YIL006W,2.74398,7.10872,5.39086,3.21313,9.10297,6.62729
YIL007C,12.6171,14.8213,12.6141,14.282,19.3218,15.5943
YIL008W,172.148,85.5887,114.327,156.953,66.551,96.478
YIL009C-A,16.6747,12.5591,13.1782,14.693,10.5385,12.5062
YIL009W,19.5154,12.1475,11.9308,16.991,12.2139,13.2079
YIL010W,30.7584,44.7784,34.7487,30.2659,54.4841,47.7257
YIL011W,6.13061,3.59348,3.59077,8.28527,3.18167,4.17327
YIL012W,0.873106,0.505853,0.404378,1.19725,0.860362,1.08082
YIL013C,2.04735,3.07298,2.26035,2.58993,3.13652,3.55396
YIL014C-A,11.3206,26.2519,18.6593,9.21381,25.0194,28.0896
YIL014W,10.5526,8.60621,8.3834,12.5603,9.69779,10.2569
YIL015W,33.7527,9.93091,12.8968,33.062,16.1404,13.2035
YIL016W,57.5971,52.8966,54.4991,60.6372,51.3482,58.2831
YIL017C,3.1757,4.61195,3.22306,3.92264,6.90738,5.40138
YIL018W,1559.63,837.307,933.297,1553.44,685.831,957.549
YIL019W,46.5582,15.5151,23.4559,38.8563,10.592,21.933
YIL020C,21.2931,9.48154,12.2027,22.0482,9.31441,11.6095
YIL020C-A,31.6833,23.0307,25.5753,24.1037,20.6732,19.6178
YIL021C-A,26.8916,22.5354,18.6529,36.5483,26.2274,27.7253
YIL021W,45.3329,39.2599,37.4823,43.5891,44.3382,38.6074
YIL022W,49.9908,77.4271,66.2676,55.1901,82.4069,69.1978
YIL023C,14.9491,32.3408,14.2131,15.085,28.8732,17.5012
YIL024C,4.2685,19.3377,11.0207,3.67764,21.4445,15.8175
YIL025C,0.528075,0.54689,0.50444,0.209615,0.263607,0.615
YIL026C,6.58747,6.6739,6.01959,6.3873,7.66506,7.28134
YIL027C,75.2176,71.3378,63.7787,78.8423,72.6446,75.2671
YIL028W,3.4697,4.64741,2.92117,3.82833,5.6364,4.88903
YIL029C,7.5557,11.4776,7.34936,11.4626,14.3191,12.1282
YIL029W-A,5.47563,4.45129,3.9347,10.156,8.0575,7.80319
YIL030C,13.8697,11.4071,10.7317,15.873,10.0502,13.2146
YIL030W-A,6.5563,5.14464,5.06756,5.06101,2.98789,3.79124
YIL031W,5.94239,3.69485,4.15787,6.40335,4.01649,5.83585
YIL032C,0.726845,0.138968,0.324013,0.98095,0.124399,0.31255
YIL033C,44.8721,84.4539,48.2208,50.9628,99.7881,77.1452
YIL034C,53.9801,54.4919,48.9781,56.0939,65.0175,67.9924
YIL035C,41.9517,31.1396,30.2922,41.5871,34.8792,36.527
YIL036W,10.8645,13.432,11.7792,13.4464,14.5618,19.2057
YIL037C,1.41508,1.29295,1.10346,1.45011,1.3757,1.57298
YIL038C,21.049,13.0505,13.9805,20.0622,14.5341,15.2683
YIL039W,30.164,30.7926,26.5139,34.8541,33.1106,33.6354
YIL040W,61.8625,52.5212,58.2975,67.8412,52.1012,74.4901
YIL041W,91.6619,117.07,90.8263,85.1146,123.25,102.793
YIL042C,5.02853,25.6214,12.8911,7.35111,29.546,17.1989
YIL043C,121.015,121.449,97.5784,141.805,113.445,133.488
YIL044C,35.0295,22.7955,25.9454,34.8188,25.0317,29.8573
YIL045W,2.7891,3.31422,2.6299,3.07134,4.41936,6.72532
YIL046W,9.83692,13.2144,10.0769,9.39361,12.8617,11.5638
YIL046W-A,0.313645,0.849527,0.749017,0.497994,1.29727,1.01152
YIL047C,20.5096,12.7843,15.7321,25.1053,10.9721,22.7834
YIL047C-A,34.6825,32.3436,25.7656,29.8957,12.8606,30.5222
YIL048W,7.20129,7.34212,7.10778,8.87323,8.41934,9.16478
YIL049W,8.45509,5.19051,4.32452,9.63689,6.08964,4.96219
YIL050W,22.0458,46.3516,33.8426,26.3056,57.6783,50.2534
YIL051C,306.412,172.644,146.46,342.12,178.198,187.272
YIL052C,2058.69,909.645,1183.27,2077.22,750.298,1196.96
YIL053W,937.881,111.256,285.329,1123.63,72.807,294.404
YIL054W,1.02386,1.18639,0.829847,1.18229,2.01783,1.33414
YIL055C,1.82875,6.86715,3.48897,2.42772,7.32905,4.35608
YIL056W,8.21969,6.2928,10.4738,13.7459,6.488,15.0888
YIL057C,0.286598,184.452,9.98611,0.325036,129.588,29.108
YIL058W,15.0128,10.3457,8.78329,12.9843,8.91291,13.7335
YIL059C,7.65064,10.3019,6.49079,8.16941,9.44285,7.84216
YIL060W,25.0822,20.0768,14.9704,19.6626,14.8637,17.643
YIL061C,9.20303,9.30456,9.10408,9.12201,9.7054,8.363
YIL062C,70.7963,92.5158,79.972,72.688,103.824,103.552
YIL063C,30.0383,24.5211,22.8753,31.8724,28.8363,25.9394
YIL064W,46.9894,35.1158,35.9063,42.5518,28.0726,32.8816
YIL065C,21.7571,43.5951,34.5533,20.8266,51.5138,39.7522
YIL066C,0.989897,1.61109,0.969317,0.959089,1.53328,1.60196
YIL066W-A,1.03178,1.37724,1.86086,2.07761,2.23361,2.97955
YIL067C,4.05172,5.81234,5.49493,4.50756,4.53589,7.38014
YIL068C,8.96186,8.94989,7.8977,10.0263,11.2895,11.4971
YIL068W-A,8.65113,9.8021,6.74406,5.4292,4.29784,5.86997
YIL069C,1404.69,649.424,774.18,1308.24,543.718,770.22
YIL070C,30.4518,117.278,113.878,25.5953,166.381,93.4684
YIL071C,4.23531,5.24161,4.07189,5.15527,6.83471,6.34215
YIL071W-A,6.01627,10.1859,5.49354,5.67953,9.64877,8.78411
YIL072W,1.1367,1.61487,1.15117,1.20321,2.35526,1.81599
YIL073C,2.57439,3.38035,2.67646,2.94422,3.96303,3.85194
YIL074C,48.5563,25.6472,28.4189,51.6059,26.2023,31.1788
YIL075C,40.5846,39.2083,33.5207,54.1639,47.32,50.2741
YIL076W,76.6822,83.369,57.4198,79.6445,93.9626,76.9002
YIL077C,7.42606,18.3208,12.4429,8.55491,24.0447,17.9887
YIL078W,152.393,87.9687,95.4705,170.32,86.6448,110.394
YIL079C,29.654,10.1882,14.3366,24.837,8.23831,11.8365
YIL080W,6.66049,7.14315,6.16724,8.11914,7.16991,7.89474
YIL082W,14.1265,12.0988,14.4258,14.154,11.8911,17.9367
YIL082W-A,0,0,0,0,0,0
YIL083C,22.9615,27.8047,24.619,23.0011,30.287,30.1375
YIL084C,8.63059,7.93813,7.60462,11.1515,10.6727,9.4566
YIL085C,21.6509,18.6196,18.1921,22.4023,17.3655,21.7613
YIL086C,1.39331,2.34677,2.02811,1.89621,3.80405,2.85302
YIL087C,11.2713,43.9383,21.1147,12.8824,51.7671,35.9891
YIL088C,19.3968,31.3886,20.598,18.1293,36.7339,26.2333
YIL089W,5.71741,6.40475,5.51782,5.82576,8.00309,7.3925
YIL090W,17.8756,14.6536,14.2931,17.3667,13.4588,17.4508
YIL091C,31.4168,19.4246,21.8606,26.0733,16.0213,19.1373
YIL092W,4.64801,3.81404,4.05504,4.48281,4.22812,4.25138
YIL093C,21.045,54.5723,51.2809,17.1408,71.2338,47.9721
YIL094C,75.0865,77.1038,54.1219,82.8596,85.8465,69.0821
YIL095W,6.49762,6.20052,5.62195,7.455,7.5873,8.56886
YIL096C,30.1831,16.2034,21.3506,25.0235,12.7571,21.4645
YIL097W,2.62152,5.30062,3.26685,4.18481,7.60157,7.33269
YIL098C,24.4879,56.2057,52.3431,21.9994,75.7,48.0299
YIL099W,0.580488,4.46743,1.78114,0.775048,4.80192,2.89326
YIL100C-A,0.657591,1.06846,0.386641,0.722518,0.975313,0.837388
YIL100W,0.13808,0.201042,0.164392,0.10241,0.162714,0.188111
YIL101C,1.54668,9.10499,3.15563,1.81563,9.77303,6.09398
YIL102C,0.916855,1.62311,1.55701,0.727875,2.15037,1.46021
YIL102C-A,60.7287,50.9869,52.1255,45.696,45.943,58.0938
YIL103W,31.291,21.2325,22.4685,25.9722,18.2611,20.5864
YIL104C,16.5547,8.73585,9.2377,14.0054,8.1877,6.81807
YIL105C,8.09683,9.9015,8.77767,9.0268,11.3264,11.574
YIL105W-A,0,0,0,0,0,0
YIL106W,24.0178,24.0904,20.0709,19.6841,27.2885,18.5688
YIL107C,3.30041,9.71564,4.32155,4.17975,12.4692,7.48221
YIL108W,8.18089,11.0226,6.70512,10.3517,11.9246,9.75726
YIL109C,47.5598,39.6268,34.8883,55.5162,44.5555,50.6271
YIL110W,36.0228,17.6737,22.1639,34.3841,18.3713,22.972
YIL111W,20.7379,15.9253,15.6455,17.4275,11.3779,29.5576
YIL112W,6.96783,7.04066,6.13985,7.48358,8.69243,10.09
YIL113W,1.40566,2.3036,0.767286,2.50515,3.61685,2.63161
YIL114C,18.0393,7.42952,8.04155,22.0668,6.88303,14.1239
YIL115C,11.4946,9.73273,9.6929,12.6722,11.8719,12.2759
YIL115W-A,20.1086,25.5343,19.4775,14.3811,12.9698,13.1739
YIL116W,29.0077,26.547,18.7002,31.0547,26.4555,23.3749
YIL117C,30.0664,49.6208,18.1305,41.6258,58.5547,19.7722
YIL118W,68.5681,49.2811,51.7938,62.6996,49.5969,59.2567
YIL119C,6.90844,3.49542,4.31276,5.54346,3.07954,4.92453
YIL120W,3.68553,4.31617,3.47429,3.67262,4.64423,4.8292
YIL121W,6.51354,6.59633,5.67652,6.21226,6.3273,6.6249
YIL122W,5.51739,8.62149,9.08472,6.41799,8.58452,10.9111
YIL123W,78.2368,107.072,72.5667,80.0689,69.6125,78.3036
YIL124W,31.3403,62.7228,42.6018,36.0136,86.7861,67.7332
YIL125W,11.2089,68.3023,37.6657,14.8799,115.958,40.5283
YIL126W,15.6972,11.3905,12.7654,15.5344,11.8804,13.3653
YIL127C,112.196,47.7189,65.5034,89.2798,33.5318,53.3892
YIL128W,11.5776,8.18894,8.28152,11.745,9.80258,10.3266
YIL129C,3.29029,3.60559,3.04348,3.45277,4.19163,4.09998
YIL130W,9.2067,7.26179,9.97743,10.2787,8.77513,13.1949
YIL131C,17.0342,13.7768,13.4565,17.2098,14.1257,14.25
YIL132C,5.47693,4.75491,4.27086,4.59206,3.71441,5.0467
YIL133C,1054.97,454.947,595.101,1007.4,410.391,645.581
YIL134C-A,4.65762,4.61743,1.64784,2.46507,2.9524,4.45071
YIL134W,7.50293,8.98608,8.77251,8.91431,10.6181,9.65202
YIL135C,11.1549,13.1111,11.9294,16.0509,15.4401,17.062
YIL136W,5.86911,92.9685,23.2225,8.72483,229.709,42.0443
YIL137C,13.8516,11.9562,11.2353,16.0318,13.3063,14.9778
YIL138C,96.0013,85.1668,69.2414,87.7228,99.5834,80.0982
YIL139C,13.7479,8.77642,8.90245,13.358,9.62567,9.10643
YIL140W,9.31547,14.1175,10.6215,10.4817,11.6268,12.1666
YIL141W,2.08477,2.73544,2.65528,4.08898,4.26769,4.09792
YIL142C-A,17.8901,13.1012,15.3869,32.6426,19.6417,22.1844
YIL142W,86.394,60.3371,57.6591,86.172,54.4996,62.1974
YIL143C,13.5812,10.1447,9.63632,13.7414,10.935,11.085
YIL144W,7.05887,9.15819,6.50188,6.55685,10.5676,7.56155
YIL145C,45.8596,27.1517,30.1811,40.6469,25.4355,33.2988
YIL146C,4.3279,9.43752,5.80422,3.81437,8.71492,7.97116
YIL147C,6.56919,6.41836,6.10845,7.52941,6.84925,7.88838
YIL148W,2046.67,1130.22,1282.38,1974.82,938.715,1239.38
YIL149C,9.61356,7.18526,7.99003,10.2775,9.30331,10.9967
YIL150C,3.87209,4.39362,3.96682,4.64439,5.57057,5.33293
YIL151C,6.99816,6.81842,6.45032,6.9196,7.20217,7.31164
YIL152W,10.003,11.7213,10.1082,11.4555,10.9948,12.7779
YIL153W,12.7444,21.2835,16.2977,14.9305,20.7301,22.9265
YIL154C,17.3355,22.7084,15.924,18.2545,23.0335,22.2342
YIL155C,2.69569,116.954,35.3341,3.56677,157.76,56.5187
YIL156W,3.22914,4.02361,3.55124,4.0009,4.51561,5.30936
YIL156W-A,2.27498,6.10386,4.72059,2.12414,6.67256,3.17951
YIL156W-B,130.582,240.651,180.496,134.241,237.222,220.379
YIL157C,26.2744,75.5184,53.7083,25.2665,83.4036,55.4223
YIL158W,42.9976,38.882,37.9078,38.7287,36.7019,32.5381
YIL159W,3.34831,3.46813,2.95434,3.05351,3.53256,2.67674
YIL160C,2.19041,7.56277,2.19967,1.5765,10.6767,2.01834
